Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
be1ff059-b89b-4ebf-8c41-e261c5fc1555,My experience was phenomenal everyone was friendly and assisted me immediately and answered any questions I had I couldn't figure out how to lock the door with the key fob and they didn't think twice and came right to my apartment to assist there customer service is top tier.,5.0,12/15/2024,Aventon Isabelle,Yes
38dfa14a-4419-457a-a351-3734b864d150,"Great community. Looking forward to move in next month. Very friendly staff. Beautiful apartments. Also love the amenities, salt water pool , the gym has a stairmaster and they also have a pool table.",5.0,11/17/2024,Aventon Isabelle,Yes
9d784fab-692b-45ac-a540-05f4502d24b3,"DO NOT RENT HERE!!! This place is a total scam. I have lived in Florida for my entire life and have never moved in a place where there were 20 huge roaches & German roaches included. They pretended like they have never seen roaches before, Gina at the desk so dismissive. The property manager, Lisa, was also very dismissive literally didn't even call me back and said oh well that's all we can do. She literally stopped talking in the middle of our conversation. Very professional. This is so sad that a place has to resort to scamming others in order to fill up their property. As soon as I walked in the apartment there at LEAST 20 huge roaches & German roaches. One was alive and I asked the leading consultant to come look at the place and she came with a broom a.",1.0,10/1/2024,Aventon Isabelle,Yes
635d4a0a-f703-4f9e-b200-f13e32d5fa2e,This complex is brand new and smoke free! Everything is kept up beautifully and has a great sense of community. It's also very quiet and you can hear all the planes coming and going in and out of the airport.,5.0,10/23/2024,Aventon Isabelle,Yes
82c1870b-d9c6-4592-bcf5-abf570cea0aa,So far so good. The staff are very helpful and attentive. The amenities are beautiful and well kept. Nice and quiet area no issues or concerns at this time and hopefully never.,5.0,10/29/2024,Aventon Isabelle,Yes
90181746-769e-4fcb-be30-09b83abfb24a,So far so good. The staff are very helpful and attentive. The amenities are beautiful and well kept. Nice and quiet area no issues or concerns at this time and hopefully never.,5.0,10/23/2024,Aventon Isabelle,Yes
cd9ef481-dcab-4b67-b4f1-4ae5d5e3fff9,"We always hope to hear this! It is so encouraging to receive your praise for our attentive team and our beautiful amenities. Thank you for taking a moment to provide such fantastic feedback, and if there is a way for us to improve your experience, please let us know at isabelle-pm@pegasusresidential.com.",5.0,10/1/2024,Aventon Isabelle,Yes
8d9704a6-ec7a-4d0c-80ce-61ed46628a70,Very extremely disappointing but the staff and manager already knows this and visited my unit but tried to gaslight that the issues were normal so not sure why I need to reiterate this again in a survey.. even the insight community safety manager who is a police officer identity that he had the same problem with blurring and maintenance and bugs. They have kids and said the new management won't address things head on. I want out ASAP.,1.0,9/29/2024,Aventon Isabelle,Yes
f36af0d8-2fe4-44c7-a718-949d4689c46b,"So far it has been an Amazing experience! Very professional, friendly, welcoming, and enjoyable. Gina is very knowledgeable and explained everything clearly to us. She answered all of our questions and has been great helping us through the application process.",4.8,9/29/2024,Aventon Isabelle,Yes
72e77aec-64bb-41f7-8522-3fcc9edb628b,"My experience was five stars ?? Elisa was wonderful kind , and provided the perfect introduction. What I really enjoyed is the unit she showed us OMG phenomenal, can't wait to move in next January.??????",5.0,9/22/2024,Aventon Isabelle,Yes
fcb61acd-f667-4615-a189-32222ec735cc,"The complex was new and appealing, facilities are very nice. Staff was friendly and welcoming. The apartments themselves were roomy and nice, the master bathrooms had a shower and guest bath had a bath tub. It would have been nice to see the master bath have a bath.",4.5,9/8/2024,Aventon Isabelle,Yes
13644768-50e5-4dfa-b84a-e969a881b698,"THIS PLACE IS WONDERFUL, ESPECIALLY LAYLA HELPED ME WITH EVERYTHING AND ANSWERED ALL MY QUESTIONS AND LEFT A POSITIVE IMPRESSION ON ME. AS YOU GET SETTLED, PLEASE LET US KNOW IF YOU NEED ANYTHING.",5.0,8/28/2024,Aventon Isabelle,Yes
18b499d4-7b99-40ce-b693-42bfd116ea09,"So far my experience once arriving and getting my keys has been great! I feel very safe here as a single woman, my dogs absolutely love the pet friendly spaces, and the team has been very kind. I'm very lucky to live in such a place.",4.0,8/28/2024,Aventon Isabelle,Yes
787b5adc-140f-4f94-ac84-5f5294ff82a4,"Close to my church, shopping and grocery shopping is close, I felt safe in the complex and neighborhood. The person that showed us around was helpful and insightful. She was also very understanding to our needs.",4.5,8/25/2024,Aventon Isabelle,Yes
5ca1da79-1461-40ba-ac30-a1b4bcd72492,"Great community, so far quick response to the maintenance issue we presented, apartment great condition and really updated to the new decorations aesthetic.. great customer service from the offic.",5.0,8/13/2024,Aventon Isabelle,Yes
49d6eeb1-988e-4d64-bd93-f503b1967ee5,The landscaping and features of the community are very nice. The location is very convenient and close to airport. Overall 10/10. The units are designed very nicely just wish we had more storage space in the units.,5.0,8/8/2024,Aventon Isabelle,Yes
77bcf42b-3204-414e-82fa-49fea4ea4609,"We recently moved into Aventon Isabelle and my experience has been absolutely fantastic. Coming from out of state, we had to move in earlier than expected, and Layla went above and beyond to accommodate us. Despite us arriving close to closing time, she stayed after hours to ensure we could move in on the same day. Her helpful and friendly attitude made the entire process smooth, from showing us the unit to guiding us through the application process. Throughout the whole experience, we were kept well informed of the progress. The unit itself is beautiful, and the entire complex is wonderful. We are incredibly grateful for Layla's exceptional assistance and for making our decision to start a new life in Florida such a positive and exciting experience.",5.0,8/5/2024,Aventon Isabelle,Yes
854a7d8f-feaa-440c-a9ea-d9e3f94ed466,Very quiet and if I have a problem it's always resolved in record time. Staff is very helpful and eager to help. They always have a smile on their face and very understanding. I know that I'll be renewing my lease,5.0,12/9/2024,Cadence Crossing,Yes
7356c9d9-23c1-4e5c-8980-d63547db022d,The team is always helpful and willing to go the extra mile to make sure the residents are ok and safe. Damaris the office mngr always foes above and beyond. That's why I RENEW EVERY YEAR!!!!!!!!!!!!!,5.0,12/2/2024,Cadence Crossing,Yes
4430c1e0-1a18-4f76-924c-311161d379a3,"I have been living here in Cadence crossing for several years. Love the staff and we are close to the airport and a lot of restaurants.. come see the place you will love it. The pool is large and has space for parties, we also have a gym onsite for use...",5.0,12/2/2024,Cadence Crossing,Yes
93722c39-23ef-4f10-b3de-dc773d92bd41,"The apartment is extremely spacious with walk in closets, nice big clean pool, gym and business center! The staff have been very supportive and friendly towards all my needs. Neighbors have been nice!",5.0,12/2/2024,Cadence Crossing,Yes
245b8c79-61a8-4ba1-9789-11e759be9371,"From the start, living here has been a pleasant and peaceful experience for me and the office staff are always professional and responsive. I have no complaints and have enjoyed my residential experience here.",5.0,12/1/2024,Cadence Crossing,Yes
33b33b58-8777-4f6d-9cd7-ede78d3ea9e2,"Management is great the maintenance people have done a great job but one time the ceiling was leaking and never came. Fix it or painted a microwave. Cover was never returned months later. Still haven't heard anything. Other than that. It's OK there's no place to play basketball volleyball and when I first arrived, the pool was closed for eight months",1.0,11/27/2024,Cadence Crossing,Yes
f6c241a2-82d4-4467-ae13-387e9b0b6e20,Good people nice relaxing pool quiet neighborhood balcony view and the kids love the gym and pool and walks around the neighborhood and it's near nice stores for all the shopping needs for the family and self. The stores are walking distance from the place as well and there are nearing restaurants and gas stations are all close by,5.0,11/26/2024,Cadence Crossing,Yes
f4f18376-f221-4d50-9523-326bad924cd2,"Wonderful community, quiet, and great neighbors. Maintenance is always on time when you need them and the property is very clean. I have enjoyed living here for over 5 years. Best community in East Orlando.",5.0,11/25/2024,Cadence Crossing,Yes
6a6960e9-f983-4657-8156-66f05a9ca8b7,"The apartment I moved into looked like someone moved out the day before I moved in an it smelled bad. my apartment has water leaks, no outside light, only 1 window and 1 closet and the swimming pool closes at 5 PM",3.3,11/23/2024,Cadence Crossing,Yes
8bf7d391-406b-409d-a963-c72a9ac9a2c8,"So far all is good, the staff always helpful, maintenance fast and efficient and the grounds are well kept. I find this complex to be priced fairly after living in one that only raised prices drastically every year.",4.3,11/19/2024,Cadence Crossing,Yes
349d1edb-ead7-4bc1-8f60-abd628a1b3dd,As of now is been a very good experience. Bedrooms are big enough and each with walk in closet. Very elegant living with appliance that make it more attractive. Comes with screened Balcony and pets are welcomed,5.0,11/18/2024,Cadence Crossing,Yes
7047cdeb-68ee-49cf-9da7-5cd537b83208,"I have been living in Cadence Boing on 3 years after a long search i am Glad i chose Cadence maintnance Is awsome and the girls in the office are really nice, what ever problems you have they right on it, the only problem .",5.0,11/18/2024,Cadence Crossing,Yes
